E,J,e/f,State,v,Lambda,Sigma,L
50010.446818,29.5,e,2,2,0,-0.5,8.025
46522.617598,30.5,e,2,0,0,0.5,8.025
48732.168521,30.5,e,2,1,0,0.5,8.025
50711.039619,30.5,e,2,2,0,0.5,8.025
47340.124622,30.5,f,2,0,0,-0.5,8.025
49495.87468,30.5,f,2,1,0,-0.5,8.025
51414.875398,30.5,f,2,2,0,-0.5,8.025
48175.283487,31.5,f,2,0,0,0.5,8.025
50274.492045,31.5,f,2,1,0,0.5,8.025
47345.919895,31.5,e,2,0,0,-0.5,8.025
49501.390957,31.5,e,2,1,0,-0.5,8.025
51419.929447,31.5,e,2,2,0,-0.5,8.025
48181.186557,32.5,e,2,0,0,0.5,8.025
50280.048434,32.5,e,2,1,0,0.5,8.025
49021.067636,32.5,f,2,0,0,-0.5,8.025
51060.523961,32.5,f,2,1,0,-0.5,8.025
49876.086588,33.5,f,2,0,0,0.5,8.025
49027.07216,33.5,e,2,0,0,-0.5,8.025
51066.653836,33.5,e,2,1,0,-0.5,8.025
49882.184061,34.5,e,2,0,0,0.5,8.025
50738.8669,34.5,f,2,0,0,-0.5,8.025
50745.006069,35.5,e,2,0,0,-0.5,8.025
38222.286632,0.5,e,2,2,0,0.5,8.026
40815.387473,0.5,e,2,3,0,0.5,8.026
43200.867838,0.5,e,2,4,0,0.5,8.026
45364.590556,0.5,e,2,5,0,0.5,8.026
47283.734648,0.5,e,2,6,0,0.5,8.026
48909.531337,0.5,e,2,7,0,0.5,8.026
50179.454585,0.5,e,2,8,0,0.5,8.026
51011.03843,0.5,e,2,9,0,0.5,8.026
38252.648661,0.5,f,2,2,0,-0.5,8.026
40844.024775,0.5,f,2,3,0,-0.5,8.026
43227.677455,0.5,f,2,4,0,-0.5,8.026
45389.305818,0.5,f,2,5,0,-0.5,8.026
47306.311526,0.5,f,2,6,0,-0.5,8.026
48929.483868,0.5,f,2,7,0,-0.5,8.026
50195.995445,0.5,f,2,8,0,-0.5,8.026
51022.862744,0.5,f,2,9,0,-0.5,8.026
38313.629594,1.5,f,2,2,0,0.5,8.026
40901.546177,1.5,f,2,3,0,0.5,8.026
43281.519073,1.5,f,2,4,0,0.5,8.026
45437.737109,1.5,f,2,5,0,0.5,8.026
47351.641755,1.5,f,2,6,0,0.5,8.026
48969.539054,1.5,f,2,7,0,0.5,8.026
50229.150412,1.5,f,2,8,0,0.5,8.026
51046.430868,1.5,f,2,9,0,0.5,8.026
38252.954427,1.5,e,2,2,0,-0.5,8.026
40844.318118,1.5,e,2,3,0,-0.5,8.026
43227.948717,1.5,e,2,4,0,-0.5,8.026
45389.578231,1.5,e,2,5,0,-0.5,8.026
47306.536479,1.5,e,2,6,0,-0.5,8.026
48929.69406,1.5,e,2,7,0,-0.5,8.026
50196.178937,1.5,e,2,8,0,-0.5,8.026
51022.990758,1.5,e,2,9,0,-0.5,8.026
38314.138817,2.5,e,2,2,0,0.5,8.026
40902.030873,2.5,e,2,3,0,0.5,8.026
43281.974922,2.5,e,2,4,0,0.5,8.026
45439.140888,2.5,e,2,5,0,0.5,8.026
47352.01774,2.5,e,2,6,0,0.5,8.026
48969.896469,2.5,e,2,7,0,0.5,8.026
50229.456426,2.5,e,2,8,0,0.5,8.026
51046.59761,2.5,e,2,9,0,0.5,8.026
35621.897734,2.5,f,2,1,0,-0.5,8.026
38405.029461,2.5,f,2,2,0,-0.5,8.026
40987.74304,2.5,f,2,3,0,-0.5,8.026
43362.240758,2.5,f,2,4,0,-0.5,8.026
45512.591643,2.5,f,2,5,0,-0.5,8.026
47419.473925,2.5,f,2,6,0,-0.5,8.026
49028.724852,2.5,f,2,7,0,-0.5,8.026
50278.62706,2.5,f,2,8,0,-0.5,8.026
51081.420601,2.5,f,2,9,0,-0.5,8.026
35750.301684,3.5,f,2,1,0,0.5,8.026
38526.701122,3.5,f,2,2,0,0.5,8.026
41102.526119,3.5,f,2,3,0,0.5,8.026
43469.721678,3.5,f,2,4,0,0.5,8.026
45616.19843,3.5,f,2,5,0,0.5,8.026
47508.877778,3.5,f,2,6,0,0.5,8.026
49109.173946,3.5,f,2,7,0,0.5,8.026
50344.739014,3.5,f,2,8,0,0.5,8.026
51127.442711,3.5,f,2,9,0,0.5,8.026
35622.641436,3.5,e,2,1,0,-0.5,8.026
38405.74155,3.5,e,2,2,0,-0.5,8.026
40988.412718,3.5,e,2,3,0,-0.5,8.026
43363.265488,3.5,e,2,4,0,-0.5,8.026
45512.791948,3.5,e,2,5,0,-0.5,8.026
47419.988413,3.5,e,2,6,0,-0.5,8.026
49029.96386,3.5,e,2,7,0,-0.5,8.026
50279.062069,3.5,e,2,8,0,-0.5,8.026
51081.878886,3.5,e,2,9,0,-0.5,8.026
35751.256462,4.5,e,2,1,0,0.5,8.026
38527.615259,4.5,e,2,2,0,0.5,8.026
41103.393545,4.5,e,2,3,0,0.5,8.026
43471.072921,4.5,e,2,4,0,0.5,8.026
45616.728671,4.5,e,2,5,0,0.5,8.026
47509.222754,4.5,e,2,6,0,0.5,8.026
49109.857377,4.5,e,2,7,0,0.5,8.026
50344.630071,4.5,e,2,8,0,0.5,8.026
51127.815572,4.5,e,2,9,0,0.5,8.026
35910.466355,4.5,f,2,1,0,-0.5,8.026
38678.448933,4.5,f,2,2,0,-0.5,8.026
41245.595462,4.5,f,2,3,0,-0.5,8.026
43603.937596,4.5,f,2,4,0,-0.5,8.026
45738.808656,4.5,f,2,5,0,-0.5,8.026
47626.057932,4.5,f,2,6,0,-0.5,8.026
49207.912772,4.5,f,2,7,0,-0.5,8.026
50425.213279,4.5,f,2,8,0,-0.5,8.026
36102.147959,5.5,f,2,1,0,0.5,8.026
38860.027529,5.5,f,2,2,0,0.5,8.026
41416.813786,5.5,f,2,3,0,0.5,8.026
43762.632323,5.5,f,2,4,0,0.5,8.026
45886.896224,5.5,f,2,5,0,0.5,8.026
47758.924588,5.5,f,2,6,0,0.5,8.026
49325.625794,5.5,f,2,7,0,0.5,8.026
50521.177945,5.5,f,2,8,0,0.5,8.026
35911.631155,5.5,e,2,1,0,-0.5,8.026
38679.564062,5.5,e,2,2,0,-0.5,8.026
41246.654876,5.5,e,2,3,0,-0.5,8.026
43604.922934,5.5,e,2,4,0,-0.5,8.026
45739.720342,5.5,e,2,5,0,-0.5,8.026
47626.429381,5.5,e,2,6,0,-0.5,8.026
49208.576721,5.5,e,2,7,0,-0.5,8.026
50425.962123,5.5,e,2,8,0,-0.5,8.026
36103.521493,6.5,e,2,1,0,0.5,8.026
38861.339058,6.5,e,2,2,0,0.5,8.026
41418.055663,6.5,e,2,3,0,0.5,8.026
43763.180942,6.5,e,2,4,0,0.5,8.026
45887.001819,6.5,e,2,5,0,0.5,8.026
47759.888222,6.5,e,2,6,0,0.5,8.026
49328.373914,6.5,e,2,7,0,0.5,8.026
50521.930788,6.5,e,2,8,0,0.5,8.026
36325.054796,6.5,f,2,1,0,-0.5,8.026
39071.147234,6.5,f,2,2,0,-0.5,8.026
41615.746043,6.5,f,2,3,0,-0.5,8.026
43950.606011,6.5,f,2,4,0,-0.5,8.026
46062.143696,6.5,f,2,5,0,-0.5,8.026
47914.636401,6.5,f,2,6,0,-0.5,8.026
49463.813912,6.5,f,2,7,0,-0.5,8.026
50631.195531,6.5,f,2,8,0,-0.5,8.026
36578.847705,7.5,f,2,1,0,0.5,8.026
39311.463567,7.5,f,2,2,0,0.5,8.026
41842.199764,7.5,f,2,3,0,0.5,8.026
44161.345957,7.5,f,2,4,0,0.5,8.026
46255.151012,7.5,f,2,5,0,0.5,8.026
48090.034116,7.5,f,2,6,0,0.5,8.026
49617.792235,7.5,f,2,7,0,0.5,8.026
50751.998884,7.5,f,2,8,0,0.5,8.026
36326.635544,7.5,e,2,1,0,-0.5,8.026
39072.660414,7.5,e,2,2,0,-0.5,8.026
41617.171055,7.5,e,2,3,0,-0.5,8.026
43951.89259,7.5,e,2,4,0,-0.5,8.026
46062.783992,7.5,e,2,5,0,-0.5,8.026
47915.572404,7.5,e,2,6,0,-0.5,8.026
49464.799578,7.5,e,2,7,0,-0.5,8.026
50631.977496,7.5,e,2,8,0,-0.5,8.026
36580.633915,8.5,e,2,1,0,0.5,8.026
39313.179816,8.5,e,2,2,0,0.5,8.026
41843.822816,8.5,e,2,3,0,0.5,8.026
44161.566612,8.5,e,2,4,0,0.5,8.026
46256.602535,8.5,e,2,5,0,0.5,8.026
48065.149389,8.5,e,2,6,0,0.5,8.026
48093.169016,8.5,e,2,7,0,0.5,8.026
49618.865611,8.5,e,2,8,0,0.5,8.026
36863.140584,8.5,f,2,1,0,-0.5,8.026
39580.592737,8.5,f,2,2,0,-0.5,8.026
42095.729862,8.5,f,2,3,0,-0.5,8.026
44399.317953,8.5,f,2,4,0,-0.5,8.026
46454.400004,8.5,f,2,5,0,-0.5,8.026
46474.979656,8.5,f,2,6,0,-0.5,8.026
48290.507423,8.5,f,2,7,0,-0.5,8.026
49788.232175,8.5,f,2,8,0,-0.5,8.026
37177.500953,9.5,f,2,1,0,0.5,8.026
39878.095592,9.5,f,2,2,0,0.5,8.026
42375.74315,9.5,f,2,3,0,0.5,8.026
44661.124902,9.5,f,2,4,0,0.5,8.026
46715.782896,9.5,f,2,5,0,0.5,8.026
48507.54976,9.5,f,2,6,0,0.5,8.026
49978.441756,9.5,f,2,7,0,0.5,8.026
51036.569436,9.5,f,2,8,0,0.5,8.026
36865.130276,9.5,e,2,1,0,-0.5,8.026
39582.497049,9.5,e,2,2,0,-0.5,8.026
42097.516941,9.5,e,2,3,0,-0.5,8.026
44400.994344,9.5,e,2,4,0,-0.5,8.026
46454.588612,9.5,e,2,5,0,-0.5,8.026
46478.600766,9.5,e,2,6,0,-0.5,8.026
48291.950773,9.5,e,2,7,0,-0.5,8.026
49788.8359,9.5,e,2,8,0,-0.5,8.026
37179.691918,10.5,e,2,1,0,0.5,8.026
39880.19188,10.5,e,2,2,0,0.5,8.026
42377.793787,10.5,e,2,3,0,0.5,8.026
44663.168001,10.5,e,2,4,0,0.5,8.026
46717.557485,10.5,e,2,5,0,0.5,8.026
48508.766226,10.5,e,2,6,0,0.5,8.026
49979.649943,10.5,e,2,7,0,0.5,8.026
51037.573343,10.5,e,2,8,0,0.5,8.026
37521.450574,10.5,f,2,1,0,-0.5,8.026
40203.488922,10.5,f,2,2,0,-0.5,8.026
42681.592465,10.5,f,2,3,0,-0.5,8.026
44946.590685,10.5,f,2,4,0,-0.5,8.026
46967.512217,10.5,f,2,5,0,-0.5,8.026
46984.69506,10.5,f,2,6,0,-0.5,8.026
48745.465153,10.5,f,2,7,0,-0.5,8.026
50180.793665,10.5,f,2,8,0,-0.5,8.026
37894.466087,11.5,f,2,1,0,0.5,8.026
40556.253032,11.5,f,2,2,0,0.5,8.026
43013.738124,11.5,f,2,3,0,0.5,8.026
45256.43335,11.5,f,2,4,0,0.5,8.026
47264.081259,11.5,f,2,5,0,0.5,8.026
49000.578401,11.5,f,2,6,0,0.5,8.026
50396.608095,11.5,f,2,7,0,0.5,8.026
37523.840376,11.5,e,2,1,0,-0.5,8.026
40205.774151,11.5,e,2,2,0,-0.5,8.026
42682.192277,11.5,e,2,3,0,-0.5,8.026
44947.970477,11.5,e,2,4,0,-0.5,8.026
46970.195992,11.5,e,2,5,0,-0.5,8.026
46984.790708,11.5,e,2,6,0,-0.5,8.026
48747.17266,11.5,e,2,7,0,-0.5,8.026
50182.29871,11.5,e,2,8,0,-0.5,8.026
37897.052064,12.5,e,2,1,0,0.5,8.026
40558.725566,12.5,e,2,2,0,0.5,8.026
43016.025842,12.5,e,2,3,0,0.5,8.026
45258.628676,12.5,e,2,4,0,0.5,8.026
47265.434709,12.5,e,2,5,0,0.5,8.026
49002.468032,12.5,e,2,6,0,0.5,8.026
50398.78603,12.5,e,2,7,0,0.5,8.026
38295.979686,12.5,f,2,1,0,-0.5,8.026
40935.803588,12.5,f,2,2,0,-0.5,8.026
43370.526154,12.5,f,2,3,0,-0.5,8.026
45588.054168,12.5,f,2,4,0,-0.5,8.026
47571.170378,12.5,f,2,5,0,-0.5,8.026
49273.655304,12.5,f,2,6,0,-0.5,8.026
50628.822624,12.5,f,2,7,0,-0.5,8.026
35911.715402,13.5,f,2,0,0,0.5,8.026
38725.379788,13.5,f,2,1,0,0.5,8.026
41341.525382,13.5,f,2,2,0,0.5,8.026
43751.648007,13.5,f,2,3,0,0.5,8.026
45944.638658,13.5,f,2,4,0,0.5,8.026
47882.488841,13.5,f,2,5,0,0.5,8.026
47900.880595,13.5,f,2,6,0,0.5,8.026
49562.994402,13.5,f,2,7,0,0.5,8.026
38298.758951,13.5,e,2,1,0,-0.5,8.026
40938.459973,13.5,e,2,2,0,-0.5,8.026
43373.002478,13.5,e,2,3,0,-0.5,8.026
45590.722972,13.5,e,2,4,0,-0.5,8.026
47573.147621,13.5,e,2,5,0,-0.5,8.026
49275.67183,13.5,e,2,6,0,-0.5,8.026
50630.494408,13.5,e,2,7,0,-0.5,8.026
35914.812586,14.5,e,2,0,0,0.5,8.026
38728.349229,14.5,e,2,1,0,0.5,8.026
41344.365341,14.5,e,2,2,0,0.5,8.026
43754.281402,14.5,e,2,3,0,0.5,8.026
45946.935562,14.5,e,2,4,0,0.5,8.026
47883.40834,14.5,e,2,5,0,0.5,8.026
47903.997366,14.5,e,2,6,0,0.5,8.026
49565.244218,14.5,e,2,7,0,0.5,8.026
36393.246942,14.5,f,2,0,0,-0.5,8.026
39182.011697,14.5,f,2,1,0,-0.5,8.026
41772.763779,14.5,f,2,2,0,-0.5,8.026
44156.399796,14.5,f,2,3,0,-0.5,8.026
46313.82123,14.5,f,2,4,0,-0.5,8.026
46322.893914,14.5,f,2,5,0,-0.5,8.026
48239.535403,14.5,f,2,6,0,-0.5,8.026
49867.343297,14.5,f,2,7,0,-0.5,8.026
36902.960614,15.5,f,2,0,0,0.5,8.026
39665.178254,15.5,f,2,1,0,0.5,8.026
42228.768917,15.5,f,2,2,0,0.5,8.026
44582.479277,15.5,f,2,3,0,0.5,8.026
44585.06417,15.5,f,2,4,0,0.5,8.026
46718.047203,15.5,f,2,5,0,0.5,8.026
48603.199295,15.5,f,2,6,0,0.5,8.026
36396.539439,15.5,e,2,0,0,-0.5,8.026
39185.167981,15.5,e,2,1,0,-0.5,8.026
41775.768113,15.5,e,2,2,0,-0.5,8.026
44159.133645,15.5,e,2,3,0,-0.5,8.026
46325.448578,15.5,e,2,4,0,-0.5,8.026
48241.42157,15.5,e,2,5,0,-0.5,8.026
49869.884833,15.5,e,2,6,0,-0.5,8.026
51122.636106,15.5,e,2,7,0,-0.5,8.026
36906.444841,16.5,e,2,0,0,0.5,8.026
39668.517823,16.5,e,2,1,0,0.5,8.026
42231.956337,16.5,e,2,2,0,0.5,8.026
44582.341286,16.5,e,2,3,0,0.5,8.026
44588.198121,16.5,e,2,4,0,0.5,8.026
46721.620562,16.5,e,2,5,0,0.5,8.026
48605.597312,16.5,e,2,6,0,0.5,8.026
37440.119462,16.5,f,2,0,0,-0.5,8.026
40174.140412,16.5,f,2,1,0,-0.5,8.026
42708.826765,16.5,f,2,2,0,-0.5,8.026
45033.974207,16.5,f,2,3,0,-0.5,8.026
47134.191385,16.5,f,2,4,0,-0.5,8.026
48987.167097,16.5,f,2,5,0,-0.5,8.026
50517.366529,16.5,f,2,6,0,-0.5,8.026
38003.947059,17.5,f,2,0,0,0.5,8.026
40708.117731,17.5,f,2,1,0,0.5,8.026
43212.129428,17.5,f,2,2,0,0.5,8.026
45504.985919,17.5,f,2,3,0,0.5,8.026
47570.711855,17.5,f,2,4,0,0.5,8.026
49375.266634,17.5,f,2,5,0,0.5,8.026
50859.510171,17.5,f,2,6,0,0.5,8.026
37443.79163,17.5,e,2,0,0,-0.5,8.026
40177.65949,17.5,e,2,1,0,-0.5,8.026
42712.190059,17.5,e,2,2,0,-0.5,8.026
45037.279865,17.5,e,2,3,0,-0.5,8.026
47136.494365,17.5,e,2,4,0,-0.5,8.026
48987.499724,17.5,e,2,5,0,-0.5,8.026
50519.604006,17.5,e,2,6,0,-0.5,8.026
38007.803174,18.5,e,2,0,0,0.5,8.026
40711.812,18.5,e,2,1,0,0.5,8.026
43215.648406,18.5,e,2,2,0,0.5,8.026
45508.429029,18.5,e,2,3,0,0.5,8.026
47573.011164,18.5,e,2,4,0,0.5,8.026
49379.125906,18.5,e,2,5,0,0.5,8.026
50861.870439,18.5,e,2,6,0,0.5,8.026
38593.628417,18.5,f,2,0,0,-0.5,8.026
41266.288973,18.5,f,2,1,0,-0.5,8.026
43737.799531,18.5,f,2,2,0,-0.5,8.026
45996.117373,18.5,f,2,3,0,-0.5,8.026
48022.47804,18.5,f,2,4,0,-0.5,8.026
48029.23732,18.5,f,2,5,0,-0.5,8.026
49786.108357,18.5,f,2,6,0,-0.5,8.026
39208.310854,19.5,f,2,0,0,0.5,8.026
41847.792084,19.5,f,2,1,0,0.5,8.026
44284.976646,19.5,f,2,2,0,0.5,8.026
46505.963729,19.5,f,2,3,0,0.5,8.026
46508.438969,19.5,f,2,4,0,0.5,8.026
48494.549057,19.5,f,2,5,0,0.5,8.026
38597.664284,19.5,e,2,0,0,-0.5,8.026
41270.154795,19.5,e,2,1,0,-0.5,8.026
43741.462814,19.5,e,2,2,0,-0.5,8.026
45999.852292,19.5,e,2,3,0,-0.5,8.026
48027.222367,19.5,e,2,4,0,-0.5,8.026
49788.764543,19.5,e,2,5,0,-0.5,8.026
51210.079705,19.5,e,2,6,0,-0.5,8.026
39212.522084,20.5,e,2,0,0,0.5,8.026
41851.82471,20.5,e,2,1,0,0.5,8.026
44288.831382,20.5,e,2,2,0,0.5,8.026
46511.015036,20.5,e,2,3,0,0.5,8.026
48498.188576,20.5,e,2,4,0,0.5,8.026
50211.96733,20.5,e,2,5,0,0.5,8.026
39847.104814,20.5,f,2,0,0,-0.5,8.026
42451.72432,20.5,f,2,1,0,-0.5,8.026
44852.735362,20.5,f,2,2,0,-0.5,8.026
47036.723225,20.5,f,2,3,0,-0.5,8.026
48981.173831,20.5,f,2,4,0,-0.5,8.026
50642.563945,20.5,f,2,5,0,-0.5,8.026
40509.084599,21.5,f,2,0,0,0.5,8.026
43077.143213,21.5,f,2,1,0,0.5,8.026
45440.056703,21.5,f,2,2,0,0.5,8.026
47583.648337,21.5,f,2,3,0,0.5,8.026
49481.97735,21.5,f,2,4,0,0.5,8.026
51084.808809,21.5,f,2,5,0,0.5,8.026
39851.486823,21.5,e,2,0,0,-0.5,8.026
42455.919211,21.5,e,2,1,0,-0.5,8.026
44856.666833,21.5,e,2,2,0,-0.5,8.026
44856.887173,21.5,e,2,3,0,-0.5,8.026
47040.500241,21.5,e,2,4,0,-0.5,8.026
48984.733263,21.5,e,2,5,0,-0.5,8.026
40513.632614,22.5,e,2,0,0,0.5,8.026
43081.495344,22.5,e,2,1,0,0.5,8.026
45444.216688,22.5,e,2,2,0,0.5,8.026
47587.318192,22.5,e,2,3,0,0.5,8.026
49485.537225,22.5,e,2,4,0,0.5,8.026
51088.252215,22.5,e,2,5,0,0.5,8.026
41193.288996,22.5,f,2,0,0,-0.5,8.026
43723.062604,22.5,f,2,1,0,-0.5,8.026
46045.918177,22.5,f,2,2,0,-0.5,8.026
48147.104727,22.5,f,2,3,0,-0.5,8.026
49995.591267,22.5,f,2,4,0,-0.5,8.026
41898.721768,23.5,f,2,0,0,0.5,8.026
44388.461747,23.5,f,2,1,0,0.5,8.026
46669.261401,23.5,f,2,2,0,0.5,8.026
48723.759429,23.5,f,2,3,0,0.5,8.026
50518.924366,23.5,f,2,4,0,0.5,8.026
41197.998055,23.5,e,2,0,0,-0.5,8.026
43727.550064,23.5,e,2,1,0,-0.5,8.026
46050.120237,23.5,e,2,2,0,-0.5,8.026
48150.645492,23.5,e,2,3,0,-0.5,8.026
49999.13196,23.5,e,2,4,0,-0.5,8.026
41903.586725,24.5,e,2,0,0,0.5,8.026
44393.111876,24.5,e,2,1,0,0.5,8.026
46673.752444,24.5,e,2,2,0,0.5,8.026
48727.923716,24.5,e,2,3,0,0.5,8.026
50523.976565,24.5,e,2,4,0,0.5,8.026
42624.351953,24.5,f,2,0,0,-0.5,8.026
45072.265126,24.5,f,2,1,0,-0.5,8.026
47308.589238,24.5,f,2,2,0,-0.5,8.026
49314.464143,24.5,f,2,3,0,-0.5,8.026
51053.928466,24.5,f,2,4,0,-0.5,8.026
43369.114019,25.5,f,2,0,0,0.5,8.026
45773.368601,25.5,f,2,1,0,0.5,8.026
47963.464041,25.5,f,2,2,0,0.5,8.026
49918.011097,25.5,f,2,3,0,0.5,8.026
42629.367525,25.5,e,2,0,0,-0.5,8.026
45077.057642,25.5,e,2,1,0,-0.5,8.026
47313.014672,25.5,e,2,2,0,-0.5,8.026
49318.901274,25.5,e,2,3,0,-0.5,8.026
51057.623625,25.5,e,2,4,0,-0.5,8.026
43374.274581,26.5,e,2,0,0,0.5,8.026
45778.297353,26.5,e,2,1,0,0.5,8.026
47968.109949,26.5,e,2,2,0,0.5,8.026
49921.487046,26.5,e,2,3,0,0.5,8.026
44131.907527,26.5,f,2,0,0,-0.5,8.026
46490.605139,26.5,f,2,1,0,-0.5,8.026
48631.940855,26.5,f,2,2,0,-0.5,8.026
50531.426751,26.5,f,2,3,0,-0.5,8.026
44911.59673,27.5,f,2,0,0,0.5,8.026
47222.759342,27.5,f,2,1,0,0.5,8.026
49312.94127,27.5,f,2,2,0,0.5,8.026
51137.155709,27.5,f,2,3,0,0.5,8.026
44137.207419,27.5,e,2,0,0,-0.5,8.026
46495.656397,27.5,e,2,1,0,-0.5,8.026
48636.777718,27.5,e,2,2,0,-0.5,8.026
50536.157024,27.5,e,2,3,0,-0.5,8.026
44917.030042,28.5,e,2,0,0,0.5,8.026
47227.942637,28.5,e,2,1,0,0.5,8.026
49317.734993,28.5,e,2,2,0,0.5,8.026
51160.182501,28.5,e,2,3,0,0.5,8.026
45707.00947,28.5,f,2,0,0,-0.5,8.026
47968.60268,28.5,f,2,1,0,-0.5,8.026
50005.238571,28.5,f,2,2,0,-0.5,8.026
46516.935757,29.5,f,2,0,0,0.5,8.026
48726.782105,29.5,f,2,1,0,0.5,8.026
50705.71086,29.5,f,2,2,0,0.5,8.026
45712.570126,29.5,e,2,0,0,-0.5,8.026
47973.907923,29.5,e,2,1,0,-0.5,8.026
50010.314277,29.5,e,2,2,0,-0.5,8.026
46522.617548,30.5,e,2,0,0,0.5,8.026
48732.167308,30.5,e,2,1,0,0.5,8.026
50711.025922,30.5,e,2,2,0,0.5,8.026
47340.124593,30.5,f,2,0,0,-0.5,8.026
49495.872884,30.5,f,2,1,0,-0.5,8.026
51414.812308,30.5,f,2,2,0,-0.5,8.026
48175.283428,31.5,f,2,0,0,0.5,8.026
50274.488901,31.5,f,2,1,0,0.5,8.026
47345.91977,31.5,e,2,0,0,-0.5,8.026
49501.389594,31.5,e,2,1,0,-0.5,8.026
51419.855335,31.5,e,2,2,0,-0.5,8.026
48181.186426,32.5,e,2,0,0,0.5,8.026
50280.039722,32.5,e,2,1,0,0.5,8.026
49021.067416,32.5,f,2,0,0,-0.5,8.026
51061.101212,32.5,f,2,1,0,-0.5,8.026
49876.08584,33.5,f,2,0,0,0.5,8.026
49027.072028,33.5,e,2,0,0,-0.5,8.026
51066.64884,33.5,e,2,1,0,-0.5,8.026
49882.183617,34.5,e,2,0,0,0.5,8.026
50738.862924,34.5,f,2,0,0,-0.5,8.026
50744.898603,35.5,e,2,0,0,-0.5,8.026
38222.286632,0.5,e,2,2,0,0.5,8.027
40815.387231,0.5,e,2,3,0,0.5,8.027
43200.863984,0.5,e,2,4,0,0.5,8.027
45364.569485,0.5,e,2,5,0,0.5,8.027
47283.710717,0.5,e,2,6,0,0.5,8.027
48909.511787,0.5,e,2,7,0,0.5,8.027
50179.452723,0.5,e,2,8,0,0.5,8.027
51011.02754,0.5,e,2,9,0,0.5,8.027
38252.648661,0.5,f,2,2,0,-0.5,8.027
40844.021744,0.5,f,2,3,0,-0.5,8.027
43227.674144,0.5,f,2,4,0,-0.5,8.027
45389.276989,0.5,f,2,5,0,-0.5,8.027
47306.28878,0.5,f,2,6,0,-0.5,8.027
48929.466685,0.5,f,2,7,0,-0.5,8.027
50195.993535,0.5,f,2,8,0,-0.5,8.027
51022.848363,0.5,f,2,9,0,-0.5,8.027
38313.629594,1.5,f,2,2,0,0.5,8.027
40901.546009,1.5,f,2,3,0,0.5,8.027
43281.515133,1.5,f,2,4,0,0.5,8.027
45437.027958,1.5,f,2,5,0,0.5,8.027
47351.618787,1.5,f,2,6,0,0.5,8.027
48969.523323,1.5,f,2,7,0,0.5,8.027
50229.148095,1.5,f,2,8,0,0.5,8.027
51046.34518,1.5,f,2,9,0,0.5,8.027
38252.954426,1.5,e,2,2,0,-0.5,8.027
40844.315746,1.5,e,2,3,0,-0.5,8.027
43227.945565,1.5,e,2,4,0,-0.5,8.027
45389.552069,1.5,e,2,5,0,-0.5,8.027
47306.513919,1.5,e,2,6,0,-0.5,8.027
48929.677424,1.5,e,2,7,0,-0.5,8.027
50196.177129,1.5,e,2,8,0,-0.5,8.027
51022.973939,1.5,e,2,9,0,-0.5,8.027
38314.138817,2.5,e,2,2,0,0.5,8.027
40902.030684,2.5,e,2,3,0,0.5,8.027
43281.971223,2.5,e,2,4,0,0.5,8.027
45439.05918,2.5,e,2,5,0,0.5,8.027
47351.994636,2.5,e,2,6,0,0.5,8.027
48969.882165,2.5,e,2,7,0,0.5,8.027
50229.454464,2.5,e,2,8,0,0.5,8.027
51046.323025,2.5,e,2,9,0,0.5,8.027
35621.897734,2.5,f,2,1,0,-0.5,8.027
38405.02946,2.5,f,2,2,0,-0.5,8.027
40987.742308,2.5,f,2,3,0,-0.5,8.027
43362.044688,2.5,f,2,4,0,-0.5,8.027
45512.392731,2.5,f,2,5,0,-0.5,8.027
47419.441841,2.5,f,2,6,0,-0.5,8.027
49030.176898,2.5,f,2,7,0,-0.5,8.027
50278.621823,2.5,f,2,8,0,-0.5,8.027
51080.635997,2.5,f,2,9,0,-0.5,8.027
35750.301684,3.5,f,2,1,0,0.5,8.027
38526.701121,3.5,f,2,2,0,0.5,8.027
41102.525442,3.5,f,2,3,0,0.5,8.027
43469.666745,3.5,f,2,4,0,0.5,8.027
45616.084663,3.5,f,2,5,0,0.5,8.027
47508.726591,3.5,f,2,6,0,0.5,8.027
49109.154115,3.5,f,2,7,0,0.5,8.027
50344.450546,3.5,f,2,8,0,0.5,8.027
51127.436753,3.5,f,2,9,0,0.5,8.027
35622.641436,3.5,e,2,1,0,-0.5,8.027
38405.741549,3.5,e,2,2,0,-0.5,8.027
40988.411197,3.5,e,2,3,0,-0.5,8.027
43362.884369,3.5,e,2,4,0,-0.5,8.027
45512.498948,3.5,e,2,5,0,-0.5,8.027
47419.953555,3.5,e,2,6,0,-0.5,8.027
49029.941721,3.5,e,2,7,0,-0.5,8.027
50279.059185,3.5,e,2,8,0,-0.5,8.027
51081.192243,3.5,e,2,9,0,-0.5,8.027
35751.256462,4.5,e,2,1,0,0.5,8.027
38527.615259,4.5,e,2,2,0,0.5,8.027
41103.393076,4.5,e,2,3,0,0.5,8.027
43470.987945,4.5,e,2,4,0,0.5,8.027
45616.64026,4.5,e,2,5,0,0.5,8.027
47509.012837,4.5,e,2,6,0,0.5,8.027
49109.831137,4.5,e,2,7,0,0.5,8.027
50344.61875,4.5,e,2,8,0,0.5,8.027
51127.812174,4.5,e,2,9,0,0.5,8.027
35910.466355,4.5,f,2,1,0,-0.5,8.027
38678.448932,4.5,f,2,2,0,-0.5,8.027
41245.595207,4.5,f,2,3,0,-0.5,8.027
43603.933194,4.5,f,2,4,0,-0.5,8.027
45738.785533,4.5,f,2,5,0,-0.5,8.027
